"","species","genus","fixer","woody","annual","uses_num_uses","Domatia","EFN"
"3989","Senna_pinheiroi","Senna",0,0.888888889,0.027777778,0,0,1
"3992","Senna_polyantha","Senna",1,0.888888889,0.027777778,0,0,0
"3998","Senna_quinquangulata","Senna",1,1,0,0,0,1
"3999","Senna_racemosa","Senna",0,0.888888889,0.027777778,0,0,0
"4000","Senna_reniformis","Senna",0,0.888888889,0.027777778,0,0,1
"4002","Senna_reticulata","Senna",0,1,0,0,0,0
"4016","Senna_septemtrionalis","Senna",1,1,0,4,0,1
"4017","Senna_silvestris","Senna",0,0.888888889,0.027777778,0,0,0
"4018","Senna_singueana","Senna",0,1,0,3,0,0
"4021","Senna_sophera","Senna",1,1,0,4,0,0
"4023","Senna_spectabilis","Senna",0,1,0,1,0,0
"4025","Senna_splendida","Senna",0,1,0,1,0,1
"4032","Senna_sulfurea","Senna",0,1,0,4,0,0
"4033","Senna_surattensis","Senna",0,1,0,3,0,1
"4035","Senna_tapajozensis","Senna",0,0.888888889,0.027777778,0,0,1
"4038","Senna_tora","Senna",0,1,0,5,0,0
"4045","Senna_uniflora","Senna",0,0,1,4,0,1
"4048","Senna_velutina","Senna",0,0.888888889,0.027777778,0,0,1
"4055","Senna_wislizeni","Senna",0,1,0,0,0,0
"4056","Serianthes_myriadenia","Serianthes",1,1,0,1,0,0
"4059","Sesbania_benthamiana","Sesbania",1,0.75,0.285714286,0,0,0
"4060","Sesbania_bispinosa","Sesbania",1,1,0,7,0,0
"4061","Sesbania_cannabina","Sesbania",1,1,0,4,0,0
"4062","Sesbania_cinerascens","Sesbania",1,1,0,0,0,0
"4063","Sesbania_coerulescens","Sesbania",1,1,1,0,0,0
"4064","Sesbania_concolor","Sesbania",1,0,1,0,0,0
"4065","Sesbania_drummondii","Sesbania",1,1,0,2,0,0
"4066","Sesbania_emerus","Sesbania",1,1,0,0,0,0
"4067","Sesbania_erubescens","Sesbania",1,0.75,0.285714286,0,0,0
"4068","Sesbania_exasperata","Sesbania",1,1,0,0,0,0
"4069","Sesbania_formosa","Sesbania",1,0.75,0.285714286,0,0,0
"4070","Sesbania_goetzei","Sesbania",1,1,0,0,0,0
"4071","Sesbania_grandiflora","Sesbania",1,1,0,8,0,0
"4072","Sesbania_greenwayi","Sesbania",1,0,1,0,0,0
"4073","Sesbania_herbacea","Sesbania",1,0,0,3,0,0
"4074","Sesbania_javanica","Sesbania",1,1,0,2,0,0
"4075","Sesbania_leptocarpa","Sesbania",1,1,0,0,0,0
"4076","Sesbania_longifolia","Sesbania",1,1,0,0,0,0
"4077","Sesbania_macrantha","Sesbania",1,1,0,1,0,0
"4078","Sesbania_macroptera","Sesbania",1,0.75,0.285714286,0,0,0
"4079","Sesbania_microphylla","Sesbania",1,0,1,0,0,0
"4080","Sesbania_pachycarpa","Sesbania",1,1,1,2,0,0
"4081","Sesbania_punicea","Sesbania",1,1,0,3,0,0
"4082","Sesbania_rostrata","Sesbania",1,1,0,1,0,0
"4083","Sesbania_sericea","Sesbania",1,1,0,3,0,0
"4084","Sesbania_sesban","Sesbania",1,1,0,7,0,0
"4086","Sesbania_speciosa","Sesbania",1,1,0,3,0,0
"4087","Sesbania_sphaerosperma","Sesbania",1,0,1,0,0,0
"4088","Sesbania_tetraptera","Sesbania",1,0,1,0,0,0
"4089","Sesbania_tomentosa","Sesbania",1,1,0,0,0,0
"4090","Sesbania_transvaalensis","Sesbania",1,0,1,0,0,0
"4091","Sesbania_virgata","Sesbania",1,1,0,0,0,0
"4092","Shuteria_involucrata","Shuteria",1,1,0,0,0,0
"4093","Sindora_siamensis","Sindora",0,1,0,4,0,0
"4094","Sindora_supa","Sindora",0,1,0,2,0,0
"4095","Sindora_tonkinensis","Sindora",1,1,0,2,0,0
"4096","Smirnowia_turkestana","Smirnowia",1,1,0,0,0,0
"4097","Smithia_bigemina","Smithia",1,0,1,2,0,0
"4098","Smithia_blanda","Smithia",1,0,0,0,0,0
"4099","Smithia_capitata","Smithia",1,0,1,0,0,0
"4100","Smithia_ciliata","Smithia",1,0,0,0,0,0
"4101","Smithia_conferta","Smithia",1,1,1,2,0,0
"4102","Smithia_erubescens","Smithia",1,0,1,0,0,0
"4103","Smithia_gracilis","Smithia",1,0,1,0,0,0
"4104","Smithia_hirsuta","Smithia",1,0,1,1,0,0
"4105","Smithia_purpurea","Smithia",1,0,1,1,0,0
"4106","Smithia_pycnantha","Smithia",1,0,1,0,0,0
"4107","Smithia_salsuginea","Smithia",1,0,1,0,0,0
"4108","Smithia_sensitiva","Smithia",1,0,0,4,0,0
"4109","Smithia_setulosa","Smithia",1,0,1,2,0,0
"4110","Sophora_albescens","Sophora",1,0.9375,0,0,0,0
"4111","Sophora_alopecuroides","Sophora",1,1,0,3,0,0
"4112","Sophora_arizonica","Sophora",1,1,0,0,0,0
"4113","Sophora_chrysophylla","Sophora",1,1,0,0,0,0
"4114","Sophora_davidii","Sophora",1,1,0,1,0,0
"4115","Sophora_flavescens","Sophora",1,1,0,5,0,0
"4116","Sophora_gypsophila","Sophora",1,1,0,0,0,0
"4117","Sophora_howinsula","Sophora",1,0.9375,0,0,0,0
"4118","Sophora_inhambanensis","Sophora",1,1,0,0,0,0
"4119","Sophora_microphylla","Sophora",1,1,0,1,0,0
"4120","Sophora_mollis","Sophora",1,1,0,0,0,0
"4121","Sophora_moorcroftiana","Sophora",1,1,0,1,0,0
"4122","Sophora_nuttalliana","Sophora",1,0,0,0,0,0
"4123","Sophora_prostrata","Sophora",1,1,0,1,0,0
"4124","Sophora_secundiflora","Sophora",1,1,0,4,0,0
"4125","Sophora_tetraptera","Sophora",1,1,0,0,0,0
"4126","Sophora_tomentosa","Sophora",1,1,0,5,0,0
"4127","Sophora_velutina","Sophora",1,1,0,1,0,0
"4128","Spartium_junceum","Spartium",1,1,0,8,0,0
"4129","Spatholobus_harmandii","Spatholobus",1,1,0,0,0,0
"4130","Spatholobus_parviflorus","Spatholobus",1,1,0,3,0,0
"4131","Sphaerolobium_alatum","Sphaerolobium",1,1,0,0,0,0
"4132","Sphaerolobium_grandiflorum","Sphaerolobium",1,1,0,0,0,0
"4133","Sphaerolobium_medium","Sphaerolobium",1,1,0,0,0,0
"4134","Sphaerophysa_salsula","Sphaerophysa",1,0,0,3,0,0
"4135","Sphenostylis_angustifolia","Sphenostylis",1,0,0,0,0,0
"4136","Sphenostylis_marginata","Sphenostylis",1,0,0,0,0,0
"4137","Sphenostylis_stenocarpa","Sphenostylis",1,0,0,0,0,0
"4138","Sphinga_platyloba","Sphinga",1,1,0,0,0,0
"4140","Stahlia_monosperma","Stahlia",0,0.988764045,0,0,0,0
"4141","Strongylodon_lucidus","Strongylodon",1,1,0,2,0,0
"4142","Strongylodon_macrobotrys","Strongylodon",1,1,0,1,0,0
"4143","Strongylodon_ruber","Strongylodon",1,1,0,0,0,0
"4144","Strophostyles_leiosperma","Strophostyles",1,0,1,0,0,0
"4145","Strophostyles_umbellata","Strophostyles",1,0,0,0,0,0
"4146","Stryphnodendron_adstringens","Stryphnodendron",1,1,0,0,0,1
"4147","Stryphnodendron_guianense","Stryphnodendron",1,1,0,0,0,0
"4148","Stryphnodendron_microstachyum","Stryphnodendron",1,1,0,0,0,1
"4152","Stryphnodendron_paniculatum","Stryphnodendron",1,1,0,0,0,1
"4154","Stryphnodendron_polystachyum","Stryphnodendron",1,1,0,0,0,0
"4155","Stryphnodendron_pulcherrimum","Stryphnodendron",1,1,0,0,0,1
"4156","Stryphnodendron_racemiferum","Stryphnodendron",1,1,0,0,0,0
"4158","Stylosanthes_angustifolia","Stylosanthes",1,0.5,0,0,0,0
"4159","Stylosanthes_bahiensis","Stylosanthes",1,0.5,0,0,0,0
"4160","Stylosanthes_biflora","Stylosanthes",1,0,0,0,0,0
"4161","Stylosanthes_bracteata","Stylosanthes",1,0.5,0,0,0,0
"4162","Stylosanthes_calcicola","Stylosanthes",1,0,0,0,0,0
"4163","Stylosanthes_capitata","Stylosanthes",1,0,0,0,0,0
"4164","Stylosanthes_debilis","Stylosanthes",1,0.5,0,0,0,0
"4165","Stylosanthes_erecta","Stylosanthes",1,1,0,2,0,0
"4166","Stylosanthes_fruticosa","Stylosanthes",1,1,0,2,0,0
"4167","Stylosanthes_guianensis","Stylosanthes",1,1,0,2,0,0
"4168","Stylosanthes_hamata","Stylosanthes",1,0,0,0,0,0
"4169","Stylosanthes_humilis","Stylosanthes",1,0,0,2,0,0
"4170","Stylosanthes_leiocarpa","Stylosanthes",1,0.5,0,0,0,0
"4171","Stylosanthes_macrocarpa","Stylosanthes",1,0.5,0,0,0,0
"4172","Stylosanthes_macrocephala","Stylosanthes",1,0.5,0,0,0,0
"4173","Stylosanthes_mexicana","Stylosanthes",1,0.5,0,0,0,0
"4174","Stylosanthes_montevidensis","Stylosanthes",1,0.5,0,0,0,0
"4175","Stylosanthes_nervosa","Stylosanthes",1,1,0,0,0,0
"4176","Stylosanthes_ruellioides","Stylosanthes",1,0.5,0,0,0,0
"4177","Stylosanthes_scabra","Stylosanthes",1,1,0,0,0,0
"4178","Stylosanthes_subsericea","Stylosanthes",1,0.5,0,0,0,0
"4179","Stylosanthes_sympodialis","Stylosanthes",1,1,0,0,0,0
"4180","Stylosanthes_tomentosa","Stylosanthes",1,0.5,0,0,0,0
"4181","Stylosanthes_tuberculata","Stylosanthes",1,0.5,0,0,0,0
"4182","Stylosanthes_viscosa","Stylosanthes",1,0,0,0,0,0
"4183","Styphnolobium_japonicum","Styphnolobium",1,1,0,7,0,0
"4184","Sutherlandia_frutescens","Sutherlandia",1,1,0,0,0,0
"4185","Sutherlandia_microphylla","Sutherlandia",1,1,0,0,0,0
"4186","Sutherlandia_montana","Sutherlandia",1,1,0,0,0,0
"4187","Swainsona_burkittii","Swainsona",1,0.333333333,0,0,0,0
"4188","Swainsona_campylantha","Swainsona",1,0.333333333,0,0,0,0
"4189","Swainsona_canescens","Swainsona",1,0,0,0,0,0
"4190","Swainsona_fissimontana","Swainsona",1,0.333333333,0,0,0,0
"4191","Swainsona_flavicarinata","Swainsona",1,0.333333333,0,0,0,0
"4192","Swainsona_formosa","Swainsona",1,0,0,1,0,0
"4193","Swainsona_forrestii","Swainsona",1,0.333333333,0,0,0,0
"4194","Swainsona_galegifolia","Swainsona",1,1,0,2,0,0
"4195","Swainsona_greyana","Swainsona",1,0,0,2,0,0
"4196","Swainsona_incei","Swainsona",1,0.333333333,0,0,0,0
"4197","Swainsona_kingii","Swainsona",1,0.333333333,0,0,0,0
"4198","Swainsona_leeana","Swainsona",1,0.333333333,0,0,0,0
"4199","Swainsona_lessertiifolia","Swainsona",1,0.333333333,0,0,0,0
"4200","Swainsona_maccullochiana","Swainsona",1,1,0,0,0,0
"4201","Swainsona_microphylla","Swainsona",1,0.333333333,0,0,0,0
"4202","Swainsona_oroboides","Swainsona",1,0.333333333,0,0,0,0
"4203","Swainsona_phacoides","Swainsona",1,0,0,1,0,0
"4204","Swainsona_procumbens","Swainsona",1,0.333333333,0,0,0,0
"4205","Swainsona_pterostylis","Swainsona",1,0.333333333,0,0,0,0
"4206","Swainsona_rigida","Swainsona",1,0.333333333,0,0,0,0
"4207","Swainsona_stipularis","Swainsona",1,0.333333333,0,0,0,0
"4208","Swainsona_swainsonioides","Swainsona",1,0.333333333,0,0,0,0
"4209","Swartzia_acutifolia","Swartzia",1,1,0,0,0,0
"4210","Swartzia_apetala","Swartzia",1,1,0,0,0,0
"4211","Swartzia_arborescens","Swartzia",1,1,0,0,0,0
"4212","Swartzia_auriculata","Swartzia",1,1,0,0,0,0
"4213","Swartzia_bahiensis","Swartzia",1,1,0,0,0,0
"4214","Swartzia_bannia","Swartzia",1,1,0,0,0,0
"4215","Swartzia_benthamiana","Swartzia",1,1,0,0,0,0
"4216","Swartzia_brachyrachis","Swartzia",1,1,0,0,0,0
"4217","Swartzia_caribaea","Swartzia",1,1,0,0,0,0
"4218","Swartzia_corrugata","Swartzia",1,1,0,0,0,0
"4219","Swartzia_cuspidata","Swartzia",1,1,0,0,0,0
"4220","Swartzia_flaemingii","Swartzia",1,1,0,0,0,0
"4221","Swartzia_glazioviana","Swartzia",1,1,0,0,0,0
"4222","Swartzia_grandifolia","Swartzia",1,1,0,0,0,0
"4223","Swartzia_guianensis","Swartzia",1,1,0,0,0,0
"4224","Swartzia_jenmanii","Swartzia",1,1,0,0,0,0
"4225","Swartzia_laevicarpa","Swartzia",1,1,0,0,0,0
"4226","Swartzia_langsdorffii","Swartzia",1,1,0,0,0,0
"4227","Swartzia_latifolia","Swartzia",1,1,0,0,0,0
"4228","Swartzia_laurifolia","Swartzia",1,1,0,0,0,0
"4229","Swartzia_laxiflora","Swartzia",1,1,0,0,0,0
"4230","Swartzia_leiocalycina","Swartzia",1,1,0,0,0,0
"4231","Swartzia_leptopetala","Swartzia",1,1,0,0,0,0
"4232","Swartzia_longistipitata","Swartzia",1,1,0,0,0,0
"4233","Swartzia_macrostachya","Swartzia",1,1,0,0,0,0
"4234","Swartzia_myrtifolia","Swartzia",0,1,0,0,0,0
"4235","Swartzia_oblanceolata","Swartzia",1,1,0,0,0,0
"4236","Swartzia_oriximinaensis","Swartzia",1,1,0,0,0,0
"4237","Swartzia_panacoco","Swartzia",1,1,0,0,0,0
"4238","Swartzia_pinnata","Swartzia",1,1,0,0,0,0
"4239","Swartzia_polyphylla","Swartzia",1,1,0,1,0,0
"4240","Swartzia_recurva","Swartzia",1,1,0,0,0,0
"4241","Swartzia_reticulata","Swartzia",1,1,0,0,0,0
"4242","Swartzia_schomburgkii","Swartzia",1,1,0,0,0,0
"4243","Swartzia_sericea","Swartzia",1,1,0,0,0,0
"4244","Swartzia_simplex","Swartzia",1,1,0,0,0,0
"4245","Swartzia_tomentifera","Swartzia",1,1,0,0,0,0
"4246","Swartzia_trinitensis","Swartzia",1,1,0,0,0,0
"4247","Swartzia_ulei","Swartzia",1,1,0,0,0,0
"4248","Sweetia_fruticosa","Sweetia",0,1,0,0,0,0
"4249","Syrmatium_cytisoides","Syrmatium",1,0,0,0,0,0
"4250","Syrmatium_decumbens","Syrmatium",1,0,0,0,0,0
"4251","Tachigali_cavipes","Tachigali",1,1,0,0,1,0
"4252","Tachigali_macrostachya","Tachigali",1,1,0,0,0,0
"4253","Tachigali_multijuga","Tachigali",1,1,0,0,0,0
"4254","Tachigali_myrmecophila","Tachigali",1,1,0,0,1,0
"4255","Tachigali_paniculata","Tachigali",1,1,0,0,1,0
"4256","Tachigali_rusbyi","Tachigali",1,1,0,0,1,0
"4257","Tachigali_venusta","Tachigali",1,1,0,0,1,0
"4258","Tachigali_versicolor","Tachigali",1,1,0,0,0,0
"4260","Tadehagi_triquetrum","Tadehagi",1,1,0,0,0,0
"4261","Tamarindus_indica","Tamarindus",0,1,0,8,0,0
"4262","Taralea_cordata","Taralea",0,1,0,0,0,0
"4263","Taralea_oppositifolia","Taralea",0,1,0,3,0,0
"4264","Taverniera_cuneifolia","Taverniera",1,1,0,4,0,0
"4265","Taverniera_lappacea","Taverniera",1,1,0,0,0,0
"4266","Templetonia_retusa","Templetonia",1,1,0,0,0,0
"4267","Templetonia_sulcata","Templetonia",1,1,0,0,0,0
"4268","Tephrosia_acaciifolia","Tephrosia",1,0,1,0,0,0
"4269","Tephrosia_adunca","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4270","Tephrosia_aequilata","Tephrosia",1,1,0,1,0,0
"4271","Tephrosia_apollinea","Tephrosia",1,1,0,0,0,0
"4272","Tephrosia_brachyodon","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4273","Tephrosia_bracteolata","Tephrosia",1,0,1,1,0,0
"4274","Tephrosia_burchellii","Tephrosia",1,0,1,0,0,0
"4275","Tephrosia_candida","Tephrosia",1,1,0,3,0,0
"4276","Tephrosia_capensis","Tephrosia",1,0,0,0,0,0
"4277","Tephrosia_cephalantha","Tephrosia",1,1,0,0,0,0
"4278","Tephrosia_chimanimaniana","Tephrosia",1,1,0,0,0,0
"4279","Tephrosia_cinerea","Tephrosia",1,1,0,0,0,0
"4280","Tephrosia_cordata","Tephrosia",1,0,0,0,0,0
"4281","Tephrosia_coronilloides","Tephrosia",1,1,0,0,0,0
"4282","Tephrosia_dasyphylla","Tephrosia",1,0,0,1,0,0
"4283","Tephrosia_decora","Tephrosia",1,0,1,0,0,0
"4284","Tephrosia_dietrichiae","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4285","Tephrosia_dregeana","Tephrosia",1,0,1,0,0,0
"4286","Tephrosia_elata","Tephrosia",1,1,1,0,0,0
"4287","Tephrosia_elongata","Tephrosia",1,0,0,0,0,0
"4288","Tephrosia_euchroa","Tephrosia",1,0,0,0,0,0
"4289","Tephrosia_falciformis","Tephrosia",1,1,0,0,0,0
"4290","Tephrosia_festina","Tephrosia",1,1,0,0,0,0
"4291","Tephrosia_filipes","Tephrosia",1,0,0,0,0,0
"4292","Tephrosia_flagellaris","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4293","Tephrosia_forbesii","Tephrosia",1,0,0,0,0,0
"4294","Tephrosia_glomeruliflora","Tephrosia",1,0,0,0,0,0
"4295","Tephrosia_grandibracteata","Tephrosia",1,1,0,0,0,0
"4296","Tephrosia_grandiflora","Tephrosia",1,1,0,1,0,0
"4297","Tephrosia_heckmanniana","Tephrosia",1,0,1,0,0,0
"4298","Tephrosia_hookeriana","Tephrosia",1,1,0,0,0,0
"4299","Tephrosia_juncea","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4300","Tephrosia_linearis","Tephrosia",1,0,0,3,0,0
"4301","Tephrosia_longipes","Tephrosia",1,0,1,0,0,0
"4302","Tephrosia_lupinifolia","Tephrosia",1,0,1,2,0,0
"4303","Tephrosia_macropoda","Tephrosia",1,0,0,0,0,0
"4304","Tephrosia_maxima","Tephrosia",1,1,0,0,0,0
"4305","Tephrosia_micrantha","Tephrosia",1,0,1,0,0,0
"4306","Tephrosia_montana","Tephrosia",1,1,0,0,0,0
"4307","Tephrosia_multijuga","Tephrosia",1,0,1,0,0,0
"4308","Tephrosia_natalensis","Tephrosia",1,0,1,0,0,0
"4309","Tephrosia_nitens","Tephrosia",1,1,0,0,0,0
"4310","Tephrosia_noctiflora","Tephrosia",1,1,0,3,0,0
"4311","Tephrosia_obovata","Tephrosia",1,1,0,0,0,0
"4312","Tephrosia_pallens","Tephrosia",1,0,0,0,0,0
"4313","Tephrosia_paniculata","Tephrosia",1,0,1,0,0,0
"4314","Tephrosia_polystachya","Tephrosia",1,1,1,0,0,0
"4315","Tephrosia_praecana","Tephrosia",1,1,0,0,0,0
"4316","Tephrosia_pumila","Tephrosia",1,1,0,3,0,0
"4317","Tephrosia_purpurea","Tephrosia",1,1,0,7,0,0
"4318","Tephrosia_radicans","Tephrosia",1,0,0,0,0,0
"4319","Tephrosia_remotiflora","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4320","Tephrosia_reptans","Tephrosia",1,0,0,0,0,0
"4321","Tephrosia_rhodesica","Tephrosia",1,1,0,0,0,0
"4322","Tephrosia_rigida","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4323","Tephrosia_rosea","Tephrosia",1,1,0,1,0,0
"4324","Tephrosia_rufula","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4325","Tephrosia_rupicola","Tephrosia",1,1,0,0,0,0
"4326","Tephrosia_semiglabra","Tephrosia",1,0,0,1,0,0
"4327","Tephrosia_senna","Tephrosia",1,0,0,0,0,0
"4328","Tephrosia_sessiliflora","Tephrosia",1,1,0,0,0,0
"4329","Tephrosia_shiluwanensis","Tephrosia",1,0,0,0,0,0
"4330","Tephrosia_sinapou","Tephrosia",1,1,0,2,0,0
"4331","Tephrosia_sphaerospora","Tephrosia",1,0.492753623,0.217391304,0,0,0
"4332","Tephrosia_spicata","Tephrosia",1,0,0,0,0,0
"4333","Tephrosia_stormsii","Tephrosia",1,0,1,0,0,0
"4334","Tephrosia_strigosa","Tephrosia",1,0,0,1,0,0
"4335","Tephrosia_subtriflora","Tephrosia",1,0,0,1,0,0
"4336","Tephrosia_subulata","Tephrosia",1,0,0,0,0,0
"4337","Tephrosia_supina","Tephrosia",1,1,0,0,0,0
"4338","Tephrosia_tinctoria","Tephrosia",1,1,0,5,0,0
"4339","Tephrosia_uniflora","Tephrosia",1,1,0,0,0,0
"4340","Tephrosia_vestita","Tephrosia",1,1,0,0,0,0
"4341","Tephrosia_vicioides","Tephrosia",1,1,0,1,0,0
"4342","Tephrosia_villosa","Tephrosia",1,0,0,4,0,0
"4343","Tephrosia_virgata","Tephrosia",1,0,0,0,0,0
"4344","Tephrosia_virginiana","Tephrosia",1,1,0,0,0,0
"4345","Tephrosia_vogelii","Tephrosia",1,1,0,5,0,0
"4346","Teramnus_labialis","Teramnus",1,1,0,2,0,0
"4347","Teramnus_repens","Teramnus",1,0,0,0,0,0
"4348","Teramnus_uncinatus","Teramnus",1,0,0,0,0,1
"4349","Teramnus_volubilis","Teramnus",1,0,0,0,0,0
"4350","Tetraberlinia_bifoliolata","Tetraberlinia",0,1,0,1,0,0
"4351","Tetraberlinia_moreliana","Tetraberlinia",0,1,0,1,0,0
"4352","Teyleria_koordersii","Teyleria",1,0,0,0,0,0
"4353","Thermopsis_barbata","Thermopsis",1,0,0,0,0,0
"4354","Thermopsis_inflata","Thermopsis",1,0,0,0,0,0
"4355","Thermopsis_lanceolata","Thermopsis",1,0,0,3,0,0
"4356","Thermopsis_lupinoides","Thermopsis",1,0,0,3,0,0
"4357","Thermopsis_macrophylla","Thermopsis",1,0,0,0,0,0
"4358","Thermopsis_montana","Thermopsis",1,0,0,0,0,0
"4359","Thermopsis_villosa","Thermopsis",1,0,0,1,0,0
"4360","Thylacanthus_ferrugineus","Thylacanthus",0,1,0,0,0,0
"4361","Tibetia_himalaica","Tibetia",1,0,0,0,0,0
"4362","Tipuana_tipu","Tipuana",1,1,0,6,0,0
"4363","Trifolium_affine","Trifolium",1,0,1,0,0,0
"4364","Trifolium_africanum","Trifolium",1,0,0,1,0,0
"4365","Trifolium_albopurpureum","Trifolium",1,0,0,0,0,0
"4366","Trifolium_alexandrinum","Trifolium",1,0,1,3,0,0
"4367","Trifolium_alpestre","Trifolium",1,0,0,1,0,0
"4368","Trifolium_alpinum","Trifolium",1,0,0,1,0,0
"4369","Trifolium_amabile","Trifolium",1,0,0,0,0,0
"4370","Trifolium_ambiguum","Trifolium",1,0,0,1,0,0
"4371","Trifolium_angustifolium","Trifolium",1,0,1,1,0,0
"4372","Trifolium_apertum","Trifolium",1,0,1,2,0,0
"4373","Trifolium_argutum","Trifolium",1,0,1,0,0,0
"4374","Trifolium_arvense","Trifolium",1,0,1,3,0,0
"4375","Trifolium_aureum","Trifolium",1,0,0,3,0,0
"4376","Trifolium_baccarinii","Trifolium",1,0,1,0,0,0
"4377","Trifolium_badium","Trifolium",1,0,0,0,0,0
"4378","Trifolium_barbigerum","Trifolium",1,0,1,0,0,0
"4379","Trifolium_beckwithii","Trifolium",1,0,0,0,0,0
"4380","Trifolium_bejariense","Trifolium",1,0,1,0,0,0
"4381","Trifolium_bifidum","Trifolium",1,0,0,0,0,0
"4382","Trifolium_bocconei","Trifolium",1,0,1,0,0,0
"4383","Trifolium_boissieri","Trifolium",1,0,1,0,0,0
"4384","Trifolium_burchellianum","Trifolium",1,0,0,0,0,0
"4385","Trifolium_campestre","Trifolium",1,0,1,3,0,0
"4386","Trifolium_canescens","Trifolium",1,0,0,2,0,0
"4387","Trifolium_carolinianum","Trifolium",1,0,1,0,0,0
"4388","Trifolium_cernuum","Trifolium",1,0,1,0,0,0
"4389","Trifolium_cheranganiense","Trifolium",1,0,0,0,0,0
"4390","Trifolium_cherleri","Trifolium",1,0,1,0,0,0
"4391","Trifolium_ciliolatum","Trifolium",1,0,1,0,0,0
"4392","Trifolium_clusii","Trifolium",1,0,1,0,0,0
"4393","Trifolium_clypeatum","Trifolium",1,0,1,0,0,0
"4394","Trifolium_cryptopodium","Trifolium",1,0,0,0,0,0
"4395","Trifolium_cyathiferum","Trifolium",1,0,1,0,0,0
"4396","Trifolium_dalmaticum","Trifolium",1,0,1,0,0,0
"4397","Trifolium_dasyphyllum","Trifolium",1,0,0,0,0,0
"4398","Trifolium_dasyurum","Trifolium",1,0,1,0,0,0
"4399","Trifolium_decorum","Trifolium",1,0,1,0,0,0
"4400","Trifolium_depauperatum","Trifolium",1,0,1,0,0,0
"4401","Trifolium_dichotomum","Trifolium",1,0,1,0,0,0
"4402","Trifolium_diffusum","Trifolium",1,0,1,0,0,0
"4403","Trifolium_dubium","Trifolium",1,0,1,2,0,0
"4404","Trifolium_echinatum","Trifolium",1,0,1,2,0,0
"4405","Trifolium_fragiferum","Trifolium",1,0,0,4,0,0
"4406","Trifolium_fucatum","Trifolium",1,0,1,0,0,0
"4407","Trifolium_glanduliferum","Trifolium",1,0,1,0,0,0
"4408","Trifolium_globosum","Trifolium",1,0,1,0,0,0
"4409","Trifolium_glomeratum","Trifolium",1,0,0,2,0,0
"4410","Trifolium_gracilentum","Trifolium",1,0,1,0,0,0
"4411","Trifolium_grandiflorum","Trifolium",1,0,1,0,0,0
"4412","Trifolium_haydenii","Trifolium",1,0,0,0,0,0
"4413","Trifolium_heldreichianum","Trifolium",1,0,0,0,0,0
"4414","Trifolium_hirtum","Trifolium",1,0,1,1,0,0
"4415","Trifolium_hybridum","Trifolium",1,0,0,3,0,0
"4416","Trifolium_incarnatum","Trifolium",1,0,1,2,0,0
"4417","Trifolium_isthmocarpum","Trifolium",1,0,1,0,0,0
"4418","Trifolium_kingii","Trifolium",1,0,0,0,0,0
"4419","Trifolium_lanceolatum","Trifolium",1,0,1,0,0,0
"4420","Trifolium_lappaceum","Trifolium",1,0,1,2,0,0
"4421","Trifolium_leucanthum","Trifolium",1,0,1,0,0,0
"4422","Trifolium_ligusticum","Trifolium",1,0,1,0,0,0
"4423","Trifolium_longipes","Trifolium",1,0,0,0,0,0
"4424","Trifolium_lupinaster","Trifolium",1,0,0,2,0,0
"4425","Trifolium_masaiense","Trifolium",1,0,1,0,0,0
"4426","Trifolium_mattirolianum","Trifolium",1,0,1,0,0,0
"4427","Trifolium_medium","Trifolium",1,0,0,3,0,0
"4428","Trifolium_michelianum","Trifolium",1,0,1,0,0,0
"4429","Trifolium_micranthum","Trifolium",1,0,1,0,0,0
"4430","Trifolium_microcephalum","Trifolium",1,0,1,0,0,0
"4431","Trifolium_microdon","Trifolium",1,0,1,0,0,0
"4432","Trifolium_miegeanum","Trifolium",1,0,1,0,0,0
"4433","Trifolium_mucronatum","Trifolium",1,0,0,0,0,0
"4434","Trifolium_nanum","Trifolium",1,0,0,0,0,0
"4435","Trifolium_nigrescens","Trifolium",1,0,1,1,0,0
"4436","Trifolium_obscurum","Trifolium",1,0,1,0,0,0
"4437","Trifolium_oliganthum","Trifolium",1,0,1,0,0,0
"4438","Trifolium_ornithopodioides","Trifolium",1,0,1,0,0,0
"4439","Trifolium_palaestinum","Trifolium",1,0,1,0,0,0
"4440","Trifolium_pallescens","Trifolium",1,0,0,0,0,0
"4441","Trifolium_pallidum","Trifolium",1,0,1,0,0,0
"4442","Trifolium_pannonicum","Trifolium",1,0,0,2,0,0
"4443","Trifolium_parryi","Trifolium",1,0,0,0,0,0
"4444","Trifolium_patens","Trifolium",1,0,1,0,0,0
"4445","Trifolium_pauciflorum","Trifolium",1,0,1,0,0,0
"4446","Trifolium_physodes","Trifolium",1,0,0,1,0,0
"4447","Trifolium_plebeium","Trifolium",1,0,1,0,0,0
"4448","Trifolium_polymorphum","Trifolium",1,0,0,0,0,0
"4449","Trifolium_polyphyllum","Trifolium",0,0,0,1,0,0
"4450","Trifolium_polystachyum","Trifolium",1,0,0,0,0,0
